,id,building_type,building_subtype,price,living_area,frontages,bedrooms,bathrooms,liv_room_surf,kitchen_type,showers,toilets,basement,terrace,garden,elevator,swimming_pool,status_build,furnished,energy_class,heating,flood_zone,surroundings,zipcode,municipality,province
13640,10555396,apartment,apartment,175000.0,65.0,,1.0,,,1.0,1.0,1.0,,0,0,,,3.0,0.0,6,Gas,Non flood zone,"Living area (residential, urban or rural)",7160,Piéton,Hainaut
13641,10421935,apartment,apartment,,,,2.0,1.0,,,,,1.0,0,0,,,,,5,,Non flood zone,,8670,Koksijde,West Flanders
13642,10408351,apartment,apartment,145000.0,,2.0,2.0,1.0,,1.0,,1.0,1.0,0,0,1.0,0.0,2.0,0.0,6,,Non flood zone,Urban,8900,Sint-Jan,West Flanders
13643,10399478,apartment,flat-studio,149000.0,40.0,,,,19.0,,1.0,1.0,,0,0,1.0,,0.0,,3,,,,1000,Bruxelles,Brussels Capital Region
13644,10498630,house,house,195000.0,163.0,3.0,3.0,1.0,10.0,1.0,,2.0,1.0,0,515,,,2.0,0.0,1,,,,4960,Malmedy,Liège
13645,9577419,apartment,apartment,269900.0,96.0,,2.0,1.0,,,,1.0,,12,38,0.0,0.0,,,1,Gas,Recognized flood zone,Countryside,3800,Zepperen,Limburg
13646,10443673,apartment,apartment,145000.0,65.0,2.0,1.0,1.0,30.0,1.0,,1.0,,8,0,,,,0.0,4,,,"Living area (residential, urban or rural)",1400,Nivelles,Walloon Brabant
13647,10399906,apartment,apartment,,,,1.0,1.0,,1.0,,,,0,0,,,,,2,,,,1000,Bruxelles,Brussels Capital Region
13648,10377060,apartment,apartment,178000.0,83.0,2.0,2.0,1.0,30.0,,,1.0,,0,0,0.0,0.0,,0.0,7,,Non flood zone,,8870,Kachtem,West Flanders
13649,9532832,apartment,apartment,260169.0,111.0,2.0,2.0,1.0,,,,1.0,1.0,53,0,0.0,0.0,2.0,0.0,1,,,,8770,Ingelmunster,West Flanders
13650,10458365,apartment,duplex,148500.0,96.0,3.0,1.0,1.0,27.0,,,,,0,0,0.0,0.0,0.0,0.0,2,Fuel oil,Non flood zone,,4120,Rotheux-Rimière,Liège
13651,10532782,house,house,,,2.0,3.0,1.0,,1.0,,1.0,1.0,0,0,,,,,4,Gas,,,7370,Wihéries,Hainaut
13652,10144591,apartment,apartment,178000.0,83.0,2.0,2.0,1.0,30.0,,,1.0,,0,0,0.0,0.0,,0.0,7,,Non flood zone,,8870,Kachtem,West Flanders
13653,10571552,house,house,,152.0,4.0,3.0,1.0,,,,,,0,0,,,0.0,,2,,,,8480,Ichtegem,West Flanders
13654,10531954,apartment,flat-studio,145000.0,,,1.0,1.0,,1.0,,,,0,0,,,2.0,,5,Gas,Non flood zone,,8310,Sint-Kruis,West Flanders
13655,10531969,apartment,flat-studio,145000.0,,,1.0,1.0,,1.0,,,,0,0,,,2.0,,6,Gas,Non flood zone,,8310,Sint-Kruis,West Flanders
13656,10548580,apartment,flat-studio,159000.0,20.0,2.0,,1.0,16.0,1.0,,1.0,,0,0,1.0,,,0.0,1,Gas,,"Living area (residential, urban or rural)",1050,Ixelles,Brussels Capital Region
13657,10415805,apartment,apartment,149000.0,55.0,2.0,1.0,1.0,21.0,,,,,0,0,1.0,0.0,,0.0,5,Gas,Non flood zone,,1090,Jette,Brussels Capital Region
13658,10476028,house,house,,41.0,,2.0,,,,,,1.0,17,0,,,,,2,Gas,Non flood zone,,9500,Zarlardinge,East Flanders
13659,10527655,house,house,,,2.0,2.0,1.0,,1.0,,1.0,,0,0,,,,,1,Fuel oil,,,6020,Dampremy,Hainaut
13660,10525572,apartment,apartment,149000.0,105.0,2.0,2.0,,,,1.0,2.0,,14,0,,,,,3,Gas,,,7370,Wihéries,Hainaut
13661,10539178,house,house,,,,3.0,,,,,,,0,0,,,,,2,,Non flood zone,,1730,Mollem,Flemish Brabant
13662,10366859,apartment,apartment,149000.0,40.0,,2.0,1.0,,,,,,0,0,,,2.0,,5,,,,8620,Nieuwpoort,West Flanders
13663,10326727,apartment,apartment,149000.0,,2.0,2.0,1.0,28.0,,,1.0,1.0,0,0,1.0,,,,6,Gas,,,4020,Wandre,Liège
13664,10371821,house,house,,,3.0,1.0,1.0,,,,1.0,1.0,0,0,,,,,1,,,,4042,Herstal,Liège
13665,10564891,other-property,mixed-use-building,,,2.0,3.0,1.0,,,1.0,2.0,,0,0,,,,,4,,Non flood zone,,2060,Antwerpen,Antwerp
13666,10473032,house,house,,,2.0,6.0,6.0,,1.0,,,1.0,0,0,,,,,4,,Non flood zone,,8370,Uitkerke,West Flanders
13667,10559958,house,house,,,4.0,3.0,,,,,1.0,1.0,0,0,,,1.0,,2,,,,3321,Meldert,Flemish Brabant
13668,10568662,other-property,bungalow,,,4.0,2.0,1.0,,,,,,0,0,,,1.0,,1,Fuel oil,,,4130,Tilff,Liège
13669,9746307,house,house,195000.0,,,4.0,1.0,,,1.0,1.0,,0,0,0.0,0.0,0.0,0.0,2,,Non flood zone,,9190,Stekene,East Flanders
13670,10568638,house,house,,185.0,4.0,3.0,,,,,,1.0,0,0,,,,,2,,,,3545,Schulen,Limburg
13671,10552695,house,house,,149.0,2.0,2.0,1.0,,1.0,,,,0,0,,,,,5,,,,9220,Moerzeke,East Flanders
13672,10571484,house,house,,,4.0,3.0,1.0,,,,,,0,0,,,1.0,,2,,,,2260,Zoerle-Parwijs,Antwerp
13673,10517809,house,house,198000.0,135.0,2.0,2.0,1.0,21.0,,,1.0,,0,0,,,2.0,,4,Gas,Non flood zone,,8550,Zwevegem,West Flanders
13674,10482616,other-property,mixed-use-building,,254.0,2.0,2.0,1.0,,,,,1.0,0,0,,,1.0,,2,,Non flood zone,,2060,Antwerpen,Antwerp
13675,10508720,apartment,apartment,159000.0,71.0,2.0,2.0,1.0,,1.0,,1.0,,0,0,1.0,0.0,2.0,,1,Gas,Non flood zone,Urban,8500,Kortrijk,West Flanders
13676,10502273,house,house,,,1.0,3.0,1.0,,1.0,,1.0,1.0,0,0,,,,,5,Gas,,,6043,Jumet,Hainaut
13677,10509799,house,house,,,3.0,3.0,2.0,,1.0,,,,0,0,,,,,5,,,,1760,Strijtem,Flemish Brabant
13678,9646724,apartment,apartment-block,200000.0,450.0,3.0,9.0,3.0,,,,3.0,,0,0,,,0.0,0.0,5,Fuel oil,,,6810,Jamoigne,Luxembourg
13679,10508985,house,house,,,3.0,4.0,1.0,,1.0,,,,0,0,,,,,2,,Non flood zone,,3980,Tessenderlo,Limburg
13680,10485119,house,house,,,,3.0,,,,,,,0,0,,,,,1,,,,1081,Molenbeek-Saint-Jean,Brussels Capital Region
13681,10559739,house,house,,,3.0,3.0,1.0,,,,2.0,,0,0,,,,,3,Gas,,,9120,Vrasene,East Flanders
13682,10543227,house,house,,143.0,3.0,3.0,1.0,,,,,1.0,0,0,,,,,4,,,,3020,Winksele,Flemish Brabant
13683,10527309,apartment,apartment,180000.0,98.0,,3.0,1.0,35.0,,,1.0,,5,0,,,2.0,,5,,,,2830,Willebroek,Antwerp
13684,10600013,house,town-house,175000.0,132.0,1.0,4.0,1.0,24.0,,,2.0,1.0,0,0,,,2.0,0.0,4,Fuel oil,Non flood zone,,6900,Waha,Luxembourg
13685,10556523,apartment,apartment,179000.0,87.0,4.0,3.0,1.0,22.0,1.0,,1.0,,0,0,,,,0.0,5,Gas,,,5000,Namur,Namur
13686,10564455,apartment,apartment,185000.0,64.0,2.0,1.0,1.0,,2.0,1.0,1.0,,0,0,,,2.0,0.0,1,Gas,,,1070,Anderlecht,Brussels Capital Region
13687,10600022,house,town-house,175000.0,170.0,1.0,4.0,1.0,40.0,,,3.0,1.0,0,0,,,2.0,0.0,4,Fuel oil,Non flood zone,,5580,Wavreille,Namur
13688,10599997,house,town-house,185000.0,111.0,1.0,3.0,1.0,15.0,,,2.0,1.0,14,988,,,2.0,0.0,3,Fuel oil,,,6900,Waha,Luxembourg
13689,10541106,apartment,apartment,185000.0,82.0,,2.0,1.0,,1.0,,,1.0,0,0,,,,,5,Gas,,,2620,Hemiksem,Antwerp
13690,10456168,apartment,apartment,190000.0,68.0,,1.0,1.0,29.0,,,1.0,,3,0,1.0,,0.0,0.0,3,Fuel oil,,,1190,Forest,Brussels Capital Region
13691,10520629,apartment,ground-floor,190000.0,,,2.0,1.0,,,,1.0,,0,0,,,0.0,,3,Gas,,Urban,4000,Rocourt,Liège
13692,10237860,apartment,duplex,195000.0,95.0,3.0,3.0,1.0,,,,,,0,0,,,3.0,0.0,1,,,,4460,Velroux,Liège
13693,10383239,apartment,apartment,195000.0,63.0,2.0,1.0,,,,,,,0,0,,,,0.0,2,,,,8600,Woumen,West Flanders
13694,10350269,apartment,apartment,190000.0,,3.0,2.0,,35.0,,,2.0,,0,0,,,2.0,,5,Electric,,Urban,5500,Furfooz,Namur
13695,10505087,apartment,apartment,,,,1.0,1.0,,1.0,,1.0,1.0,0,0,,,,,6,,,,1000,Bruxelles,Brussels Capital Region
13696,10273012,apartment,apartment,195000.0,,,2.0,1.0,,,,1.0,,0,0,1.0,0.0,,,5,,Non flood zone,,8530,Harelbeke,West Flanders
13697,10339960,apartment,apartment,199000.0,48.0,2.0,1.0,1.0,22.0,3.0,,1.0,1.0,0,0,0.0,0.0,2.0,1.0,4,Gas,,,1060,Saint-Gilles,Brussels Capital Region
13698,8134784,apartment,apartment,206000.0,125.0,,3.0,1.0,,1.0,,,,0,0,1.0,,3.0,,1,,,,7370,Wihéries,Hainaut
13699,10583427,house,house,,,,4.0,1.0,,1.0,,,,0,0,,,,,3,,,,4432,Ans,Liège
13700,10308627,apartment,apartment,209000.0,50.0,,1.0,1.0,,,,1.0,,0,0,,,3.0,,4,,,,8620,Nieuwpoort,West Flanders
13701,10312144,apartment,apartment,199000.0,81.0,,2.0,,,1.0,1.0,1.0,1.0,0,0,,,,0.0,5,Fuel oil,,,6750,Signeulx,Luxembourg
13702,10577133,house,house,180000.0,112.0,2.0,2.0,1.0,34.0,1.0,,2.0,1.0,0,0,,,,0.0,4,,,,6031,Marchienne-Au-Pont,Hainaut
13703,10588869,house,house,,,2.0,2.0,,,,,,,0,0,,,1.0,,2,,,,9600,Renaix,East Flanders
13704,10581185,apartment,apartment,,,,2.0,1.0,,1.0,,1.0,1.0,0,0,,,,,1,,,,1190,Forest,Brussels Capital Region
13705,10581186,apartment,apartment,,,,2.0,1.0,,1.0,,1.0,1.0,0,0,,,,,4,,,,1190,Forest,Brussels Capital Region
13706,10588047,apartment,apartment,185000.0,73.0,,1.0,1.0,,,,,,0,0,1.0,0.0,3.0,,6,,,,9620,Zottegem,East Flanders
13707,10514606,apartment,apartment,209000.0,86.0,3.0,2.0,,,3.0,1.0,1.0,1.0,20,288,0.0,0.0,3.0,,6,Electric,Non flood zone,,4041,Herstal,Liège
13708,10581184,apartment,apartment,,,,2.0,1.0,,1.0,,1.0,1.0,0,0,,,,,1,,,,1190,Forest,Brussels Capital Region
13709,10575574,apartment,apartment,199000.0,60.0,,1.0,1.0,,,,1.0,,8,0,1.0,0.0,3.0,1.0,5,,Non flood zone,,8400,Zandvoorde,West Flanders
13710,10143233,house,house,225000.0,90.0,2.0,2.0,1.0,31.0,,,1.0,,0,38,,,1.0,,1,Gas,,,1070,Anderlecht,Brussels Capital Region
13711,10578964,house,house,195000.0,,2.0,3.0,,,,,,,0,0,0.0,0.0,,0.0,2,,,,9900,Eeklo,East Flanders
13712,10579405,house,house,160000.0,120.0,3.0,2.0,,,,,,,0,302,0.0,0.0,1.0,0.0,1,,Non flood zone,,1420,Braine-L'alleud,Walloon Brabant
13713,10395492,house,house,239900.0,170.0,2.0,4.0,1.0,,,,,,15,150,,,3.0,0.0,5,,,,6183,Courcelles,Hainaut
13714,10562852,house,house,225000.0,,,2.0,1.0,,,,,1.0,0,0,,,,,5,Gas,Non flood zone,,8730,Sint-Joris,West Flanders
13715,10539168,house,house,239000.0,,4.0,6.0,,,,,,,0,0,,,2.0,,2,,Non flood zone,Fitted out,8800,Rumbeke,West Flanders
13716,10599980,apartment,apartment,165000.0,65.0,,1.0,1.0,30.0,,,1.0,,0,0,1.0,,3.0,0.0,4,Electric,Non flood zone,,6950,Nassogne,Hainaut
13717,10600014,apartment,apartment,175000.0,132.0,,4.0,1.0,25.0,,,1.0,1.0,0,0,,,2.0,0.0,4,Fuel oil,Non flood zone,,6900,Waha,Luxembourg
13718,10599975,apartment,apartment,165000.0,63.0,,1.0,1.0,30.0,,,1.0,,7,0,,,3.0,0.0,5,Electric,Non flood zone,,6950,Nassogne,Hainaut
13719,10516957,house,house,,,2.0,3.0,1.0,,,,,1.0,0,0,,,1.0,,1,Fuel oil,,,4870,Trooz,Liège
13720,10524876,house,house,,,,4.0,,,,,,1.0,0,0,,,,,5,,Non flood zone,,9040,Sint-Amandsberg,East Flanders
13721,10497436,house,house,,220.0,4.0,3.0,,,,,,,0,0,,,1.0,,1,,,,4540,Ombret,Liège
13722,10516667,apartment,apartment,155000.0,83.0,2.0,2.0,1.0,36.0,,1.0,2.0,,0,0,0.0,0.0,2.0,,5,Gas,,,6183,Courcelles,Hainaut
13723,10566555,apartment,apartment,150000.0,90.0,2.0,2.0,2.0,14.0,2.0,,1.0,,0,0,1.0,0.0,0.0,,4,,,Urban,4800,Verviers,Liège
13724,10458093,apartment,apartment,225000.0,116.0,3.0,3.0,1.0,40.0,,,,,0,0,,,2.0,,6,Gas,,,5590,Sovet,Namur
13725,10202817,apartment,apartment,155000.0,60.0,2.0,2.0,,,2.0,1.0,1.0,,0,0,,,0.0,0.0,3,Gas,,,8660,De Panne,West Flanders
13726,10212532,apartment,apartment,219000.0,90.0,,2.0,1.0,,,,1.0,,0,0,1.0,0.0,3.0,,6,Gas,,,2830,Willebroek,Antwerp
13727,10407503,house,villa,,,,2.0,,,,,,,0,0,,,,,3,,Non flood zone,,9700,Welden,East Flanders
13728,10462971,house,house,,,,4.0,1.0,,,,,1.0,0,0,,,1.0,,1,,,,7911,Wattripont,Hainaut
13729,10359100,apartment,apartment,234169.0,,2.0,2.0,1.0,,,,1.0,,16,0,1.0,0.0,2.0,0.0,1,,,,8870,Kachtem,West Flanders
13730,10426116,house,house,,,,3.0,,,,,,1.0,0,0,,,,,2,,Non flood zone,,9620,Zottegem,East Flanders
13731,10526764,house,house,,,,2.0,1.0,,,,1.0,,0,0,,,3.0,,3,Gas,Non flood zone,,9140,Tielrode,East Flanders
13732,10569820,apartment,ground-floor,159000.0,43.0,,1.0,1.0,12.0,1.0,,1.0,,16,0,,,,,6,Gas,,,2300,Turnhout,Antwerp
13733,10500655,apartment,apartment,159000.0,50.0,2.0,1.0,1.0,16.0,1.0,,1.0,1.0,0,0,0.0,0.0,3.0,,4,Gas,,,1081,Molenbeek-Saint-Jean,Brussels Capital Region
13734,10526754,house,house,,,,3.0,,,,,,,0,0,,,,,2,,Non flood zone,,9000,Gent,East Flanders
13735,10565242,apartment,apartment,234782.0,70.0,,1.0,1.0,,,,1.0,,20,0,,,,,1,,Non flood zone,Fitted out,9930,Zomergem,East Flanders
13736,10579909,house,house,,,,3.0,,,,,,,0,0,,,,,4,,Non flood zone,,9100,Sint-Niklaas,East Flanders
13737,10557185,house,house,,,2.0,6.0,2.0,,1.0,,2.0,,0,0,,,,,6,,,,7300,Boussu,Hainaut
13738,10545770,house,house,,,3.0,3.0,1.0,,1.0,,1.0,,0,0,,,,,2,,,,2560,Nijlen,Antwerp
13739,10509652,house,house,,200.0,,3.0,1.0,,,,,1.0,0,0,,,,,2,,Non flood zone,,8770,Ingelmunster,West Flanders
13740,10568654,house,house,,,,4.0,,,,,,,0,0,,,,,2,,Non flood zone,,9900,Eeklo,East Flanders
13741,10494221,apartment,apartment,139000.0,90.0,2.0,2.0,1.0,28.0,1.0,,1.0,,0,0,1.0,,0.0,0.0,4,Gas,,,6030,Marchienne-Au-Pont,Hainaut
13742,10430801,apartment,apartment,139500.0,76.0,2.0,1.0,1.0,30.0,2.0,1.0,1.0,,25,0,0.0,0.0,3.0,0.0,4,Electric,,Isolated,7300,Boussu,Hainaut
13743,10581609,house,house,225000.0,,3.0,,,,,,,,0,1470,,,1.0,,2,,Non flood zone,,8552,Zwevegem,West Flanders
13744,10469161,apartment,apartment,,,,1.0,1.0,,1.0,,1.0,1.0,0,0,,,,,2,,,,1050,Ixelles,Brussels Capital Region
13745,10481898,house,house,,,,3.0,2.0,,,,1.0,,0,0,,,,,3,,Non flood zone,,9120,Vrasene,East Flanders
13746,10483516,apartment,apartment,210000.0,,,2.0,,,,,,,5,0,1.0,0.0,,,7,,Non flood zone,Urban,8900,Sint-Jan,West Flanders
13747,10553725,house,house,,,,4.0,,,,,,,0,0,,,,,5,,Non flood zone,,9910,Ursel,East Flanders
13748,10568664,house,house,,,,3.0,,,,,,,0,0,,,,,2,Gas,Recognized flood zone,,1780,Wemmel,Flemish Brabant
13749,10067360,apartment,apartment,215000.0,,,1.0,,,3.0,,,,0,0,1.0,,3.0,,7,,Non flood zone,"Living area (residential, urban or rural)",8800,Rumbeke,West Flanders
13750,9528489,apartment,apartment,240000.0,90.0,2.0,2.0,,,,,,,0,0,,,,0.0,1,Electric,,"Living area (residential, urban or rural)",2800,Walem,Antwerp
13751,10402740,house,house,165000.0,179.0,3.0,4.0,1.0,29.0,1.0,,1.0,,0,640,,,2.0,0.0,1,Pellet,,,7950,Tongre-Saint-Martin,Hainaut
13752,10472998,apartment,flat-studio,149000.0,45.0,2.0,,1.0,,2.0,1.0,1.0,,0,0,,,1.0,0.0,2,,,,1060,Saint-Gilles,Brussels Capital Region
13753,10529708,house,house,,,,3.0,,,,,,,0,0,,,,,2,Gas,Non flood zone,,9820,Schelderode,East Flanders
13754,10593556,house,house,119000.0,83.0,2.0,3.0,1.0,,,1.0,1.0,,0,0,,,2.0,0.0,1,,,Isolated,5650,Yves-Gomezée,Namur
13755,10458901,apartment,apartment,159000.0,57.0,,1.0,1.0,,,,1.0,,0,0,1.0,0.0,,,6,,,,8400,Zandvoorde,West Flanders
13756,10470383,apartment,apartment,155000.0,64.0,2.0,1.0,1.0,,1.0,,1.0,,0,0,,,2.0,,3,Electric,,"Living area (residential, urban or rural)",7070,Ville-Sur-Haine,Hainaut
13757,10412009,house,house,110000.0,,2.0,2.0,,,2.0,1.0,,1.0,0,0,,,2.0,,3,Pellet,,,7080,Sars-La-Bruyère,Hainaut
13758,9851371,house,house,110000.0,149.0,2.0,3.0,1.0,17.0,0.0,,,1.0,0,0,0.0,0.0,1.0,0.0,3,Fuel oil,,Urban,6040,Jumet,Hainaut
13759,10436973,apartment,apartment,253750.0,61.0,,1.0,1.0,,1.0,,1.0,,11,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13760,10361814,apartment,apartment,159900.0,70.0,3.0,2.0,1.0,22.0,,,1.0,,0,0,,,0.0,0.0,4,,,,4000,Rocourt,Liège
13761,10085024,house,house,239000.0,,2.0,6.0,,,,,,,0,0,,,,,4,,,"Living area (residential, urban or rural)",8880,Sint-Eloois-Winkel,West Flanders
13762,10436981,apartment,apartment,256250.0,61.0,,1.0,1.0,,1.0,,1.0,,12,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13763,10188942,apartment,apartment,249500.0,,,2.0,1.0,,,,,,1,0,1.0,0.0,3.0,,1,Gas,Non flood zone,Urban,8800,Rumbeke,West Flanders
13764,10557021,house,house,248500.0,101.0,,2.0,1.0,,1.0,,,,0,0,0.0,0.0,,,4,,Non flood zone,,8700,Tielt,West Flanders
13765,10563216,house,house,249000.0,146.0,2.0,3.0,1.0,28.0,,,1.0,,0,0,0.0,,,0.0,4,,,Urban,2950,Kapellen,Flemish Brabant
13766,10552319,house,house,245000.0,,3.0,2.0,1.0,,1.0,1.0,2.0,,0,0,0.0,0.0,3.0,,4,Gas,,,6032,Marchienne-Au-Pont,Hainaut
13767,10308240,house,house,110000.0,100.0,3.0,2.0,,,0.0,,,,0,20,,,1.0,,1,Electric,Non flood zone,,9185,Moerbeke-Waas,East Flanders
13768,10573543,house,house,,,,2.0,,,,,,,0,0,,,,,2,,Recognized flood zone,,9500,Zarlardinge,East Flanders
13769,10419043,apartment,apartment,,,,1.0,,,,,,,0,0,,,,,2,,Non flood zone,,8420,Wenduine,West Flanders
13770,10543128,house,farmhouse,,,,1.0,,,,,,,0,0,,,1.0,,2,,,,1500,Halle,Flemish Brabant
13771,10526978,house,house,,,4.0,6.0,1.0,,,,2.0,1.0,0,0,,,,,3,,Non flood zone,,3293,Webbekom,Flemish Brabant
13772,10436988,apartment,apartment,258750.0,61.0,,1.0,1.0,,1.0,,1.0,,11,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13773,10473156,house,house,115000.0,100.0,2.0,2.0,1.0,30.0,1.0,,1.0,,6,0,,,,0.0,1,,,"Living area (residential, urban or rural)",1420,Braine-L'alleud,Walloon Brabant
13774,10456715,house,house,115000.0,120.0,3.0,3.0,1.0,20.0,,,,,0,0,,,1.0,0.0,3,Fuel oil,Non flood zone,,4990,Lierneux,Liège
13775,10249490,house,house,,,4.0,2.0,1.0,40.0,1.0,1.0,2.0,1.0,0,0,0.0,0.0,3.0,1.0,4,,,,6224,Wangenies,Hainaut
13776,10365472,house,house,117000.0,,3.0,4.0,1.0,,,1.0,2.0,,0,0,,,0.0,,2,Gas,,Urban,4020,Wandre,Liège
13777,10512438,house,house,,,,2.0,,,,,,1.0,0,0,,,,,3,,Non flood zone,,9000,Gent,East Flanders
13778,10477541,apartment,apartment,,,,2.0,,,,,,,0,0,,,,,5,,,,4020,Wandre,Liège
13779,10535840,house,house,165000.0,,,3.0,1.0,,,,,,0,0,,,1.0,0.0,2,,Non flood zone,,8810,Lichtervelde,West Flanders
13780,10553586,apartment,duplex,,,,2.0,,,,,,,0,0,,,,,5,,,,4400,Mons-Lez-Liège,Liège
13781,10403721,house,house,,,4.0,3.0,1.0,,1.0,,,1.0,0,0,,,,,5,,Possible flood zone,,3631,Vucht,Limburg
13782,10569771,apartment,apartment,225000.0,78.0,,1.0,1.0,,3.0,,1.0,,26,0,1.0,0.0,,0.0,1,,Possible flood zone,,8770,Ingelmunster,West Flanders
13783,10542478,house,house,,,,4.0,,,,,,,0,0,,,,,2,,Non flood zone,,9860,Scheldewindeke,East Flanders
13784,10437043,apartment,apartment,260750.0,67.0,2.0,1.0,1.0,,1.0,,2.0,,4,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13785,10499089,house,house,,,,2.0,,,1.0,1.0,,,0,0,,,,,3,Gas,,,6240,Pironchamps,Hainaut
13786,10567855,house,house,125000.0,134.0,3.0,4.0,1.0,17.0,,,1.0,,84,658,,,,,1,,,Isolated,1495,Court-Saint-Etienne,Walloon Brabant
13787,10474494,house,house,120000.0,100.0,2.0,2.0,1.0,19.0,1.0,,3.0,1.0,10,52,,,0.0,0.0,2,Gas,Non flood zone,Urban,6000,Charleroi,Hainaut
13788,10419701,house,house,169000.0,149.0,3.0,3.0,1.0,,1.0,,1.0,,0,130,,,0.0,0.0,2,Gas,,,6221,Wangenies,Hainaut
13789,9851374,house,house,119000.0,118.0,3.0,2.0,1.0,15.0,1.0,,,1.0,0,0,0.0,0.0,3.0,0.0,2,Gas,,Urban,6000,Charleroi,Hainaut
13790,10548743,house,house,250000.0,210.0,3.0,3.0,2.0,60.0,1.0,1.0,3.0,,30,500,0.0,0.0,2.0,0.0,5,Fuel oil,,,7350,Thulin,Hainaut
13791,10436997,apartment,apartment,261250.0,61.0,,1.0,1.0,,1.0,,1.0,,12,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13792,10439511,house,house,255000.0,,3.0,3.0,1.0,,,,1.0,,0,0,,,2.0,,3,,Non flood zone,Fitted out,8600,Woumen,West Flanders
13793,10517019,apartment,apartment,259900.0,,2.0,1.0,1.0,,,,,1.0,16,0,0.0,0.0,3.0,,1,Gas,Non flood zone,"Living area (residential, urban or rural)",2060,Antwerpen,Antwerp
13794,10553589,apartment,apartment,,,,3.0,,,,,,,0,0,,,,,5,,,,4400,Mons-Lez-Liège,Liège
13795,9851373,house,house,119000.0,118.0,3.0,2.0,1.0,15.0,1.0,,,1.0,0,0,0.0,0.0,3.0,0.0,2,Gas,,Urban,6030,Marchienne-Au-Pont,Hainaut
13796,10279505,apartment,apartment-block,119000.0,138.0,,5.0,1.0,,,,,,0,0,,,,,4,Gas,,,6200,Châtelineau,Hainaut
13797,10524942,house,house,,,,3.0,,,,,,1.0,0,0,,,,,2,,Non flood zone,,9988,Sint-Laureins,East Flanders
13798,10561626,house,house,,,4.0,2.0,1.0,,,,,1.0,0,0,,,1.0,,1,Gas,,,4130,Tilff,Liège
13799,10530558,house,house,,,2.0,5.0,1.0,,,,2.0,,0,0,,,,,4,,Non flood zone,,3370,Willebringen,Flemish Brabant
13800,10478196,apartment,apartment,,,,1.0,,,,,,,0,0,,,,,5,,Non flood zone,,9000,Gent,East Flanders
13801,10530099,house,town-house,,,2.0,2.0,1.0,,,1.0,,,0,0,,,,,1,Fuel oil,,,4101,Seraing,Liège
13802,10458089,other-property,mixed-use-building,125000.0,129.0,3.0,2.0,1.0,12.0,2.0,,2.0,1.0,10,0,,,2.0,1.0,1,Fuel oil,,,4460,Velroux,Liège
13803,10436974,apartment,apartment,261250.0,66.0,,1.0,1.0,,1.0,,1.0,,9,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13804,10567700,house,house,,,,2.0,,,,,,1.0,0,0,,,,,4,,Non flood zone,,9000,Gent,East Flanders
13805,10466050,house,house,175000.0,,,4.0,1.0,,,,,,0,0,,,1.0,,2,,Non flood zone,Urban,2845,Terhagen,Antwerp
13806,10543231,house,house,,,,3.0,,,,,,,0,0,,,,,2,,Non flood zone,,9968,Assenede,East Flanders
13807,10371886,house,house,125000.0,118.0,3.0,2.0,1.0,32.0,2.0,,1.0,1.0,0,85,0.0,0.0,1.0,0.0,1,Gas,,,7020,Nimy,Hainaut
13808,10533365,house,house,169000.0,132.0,2.0,2.0,1.0,34.0,,,,,68,0,0.0,0.0,,0.0,1,Gas,,Countryside,7890,Wodecq,Hainaut
13809,10553728,apartment,apartment,,,,3.0,,,,,,,0,0,,,,,6,,Non flood zone,,9080,Zeveneken,East Flanders
13810,10336690,house,house,120000.0,120.0,2.0,2.0,1.0,15.0,1.0,,1.0,1.0,10,135,0.0,0.0,2.0,0.0,1,,Non flood zone,Urban,7012,7010,Hainaut
13811,10437053,apartment,apartment,263250.0,67.0,2.0,1.0,1.0,,1.0,,2.0,,4,0,1.0,,,,1,,Non flood zone,"Living area (residential, urban or rural)",8370,Uitkerke,West Flanders
13812,10508633,house,house,,,,2.0,,,,,,,0,0,,,,,2,,Non flood zone,,9160,Lokeren,East Flanders
13813,10443053,house,house,,,,3.0,,,,,,1.0,0,0,,,,,2,,Non flood zone,,9000,Gent,East Flanders
13814,10528905,house,house,125000.0,100.0,2.0,2.0,,16.0,0.0,,1.0,,0,0,,,1.0,,2,Gas,Non flood zone,Urban,8700,Tielt,West Flanders
13815,10512385,house,house,175000.0,,3.0,1.0,,,2.0,1.0,1.0,1.0,0,0,,,0.0,,1,,,,7130,Bray,Hainaut
13816,10503955,apartment,apartment,,,,3.0,,,,,,1.0,0,0,,,,,4,,Non flood zone,,8670,Koksijde,West Flanders
13817,10423274,house,house,175000.0,100.0,4.0,1.0,1.0,19.0,1.0,1.0,1.0,1.0,30,40,,,2.0,0.0,2,Gas,Non flood zone,,7100,Trivières,Hainaut
